ccode,country.name,year,value
124,Canada,1870,43.79224
148,Chad,1870,48.14933
152,Chile,1870,59.4
156,China,1870,40.88247
170,Colombia,1870,58.94312
208,Denmark,1870,48.8166
818,Egypt,1870,44.76133
246,Finland,1870,50.58427
250,France,1870,58
288,Ghana,1870,56.06445
300,Greece,1870,49.93078
348,Hungary,1870,45.10877
356,India,1870,39.84651
360,Indonesia,1870,39
364,Iran,1870,49.36192
368,Iraq,1870,50.54431
372,Ireland,1870,38.539
380,Italy,1870,51.08167
392,Japan,1870,45.96279
404,Kenya,1870,46.31273
417,Kyrgyzstan,1870,45.95004
428,Latvia,1870,48.87745
454,Malawi,1870,45.71369
458,Malaysia,1870,40.92689
484,Mexico,1870,51.09479
504,Morocco,1870,48.64491
508,Mozambique,1870,52.60693
104,Myanmar,1870,46.06711
528,Netherlands,1870,56.5
578,Norway,1870,47.6508
586,Pakistan,1870,46.61834
598,Papua New Guinea,1870,45.24363
604,Peru,1870,53.40365
608,Philippines,1870,52.65354
616,Poland,1870,38.23717
620,Portugal,1870,51.58976
646,Rwanda,1870,59.01018
705,Slovenia,1870,43.38078
724,Spain,1870,33.5963
752,Sweden,1870,51.92186
756,Switzerland,1870,50.72957
760,Syria,1870,59.33985
762,Tajikistan,1870,47.36548
764,Thailand,1870,36.45182
792,Turkey,1870,55.94901
826,United Kingdom,1870,48.97
840,United States,1870,51.34074
858,Uruguay,1870,48.1
4,Afghanistan,1890,36.52764
8,Albania,1890,28.36242
24,Angola,1890,28.97607
32,Argentina,1890,44.59684
51,Armenia,1890,32.75693
36,Australia,1890,39.35404
50,Bangladesh,1890,39.38298
56,Belgium,1890,49
76,Brazil,1890,35.58564
100,Bulgaria,1890,34.77324
120,Cameroon,1890,33.04797
124,Canada,1890,41.22997
152,Chile,1890,55.13148
156,China,1890,30.56169
170,Colombia,1890,42.43406
208,Denmark,1890,39.859
818,Egypt,1890,33.1912
233,Estonia,1890,32.2501
246,Finland,1890,35.86799
250,France,1890,48
268,Georgia,1890,29.74723
288,Ghana,1890,38.1145
300,Greece,1890,33.72567
320,Guatemala,1890,35.30002
324,Guinea,1890,32.73783
328,Guyana,1890,38.23119
356,India,1890,32.0104
360,Indonesia,1890,39
364,Iran,1890,38.42387
368,Iraq,1890,37.66752
372,Ireland,1890,33.03146
380,Italy,1890,45.9799
388,Jamaica,1890,39.10361
392,Japan,1890,47.35887
398,Kazakhstan,1890,43.31751
404,Kenya,1890,33.25916
417,Kyrgyzstan,1890,37.68756
428,Latvia,1890,35.4506
422,Lebanon,1890,37.26574
484,Mexico,1890,43.82773
504,Morocco,1890,35.59134
508,Mozambique,1890,39.55336
104,Myanmar,1890,32.98838
528,Netherlands,1890,42.26006
566,Nigeria,1890,36.97673
578,Norway,1890,36.78619
586,Pakistan,1890,35.93506
598,Papua New Guinea,1890,36.01381
604,Peru,1890,41.67236
608,Philippines,1890,37.7503
616,Poland,1890,29.95764
620,Portugal,1890,39.40931
710,South Africa,1890,35.87093
724,Spain,1890,31.41189
752,Sweden,1890,59.49035
756,Switzerland,1890,34.8294
760,Syria,1890,33.20357
762,Tajikistan,1890,38.89941
834,Tanzania,1890,37.58679
764,Thailand,1890,34.22712
795,Turkmenistan,1890,29.14094
804,Ukraine,1890,39.07614
826,United Kingdom,1890,37.36684
840,United States,1890,45.52317
860,Uzbekistan,1890,35.96276
716,Zimbabwe,1890,34.6092
4,Afghanistan,1910,42.47902
8,Albania,1910,27.70537
12,Algeria,1910,36.46704
24,Angola,1910,40.8695
32,Argentina,1910,50.62016
51,Armenia,1910,36.84933
36,Australia,1910,40.72747
56,Belgium,1910,50.16337
204,Benin,1910,41.36697
72,Botswana,1910,35.60809
76,Brazil,1910,38.1601
854,Burkina Faso,1910,37.4998
108,Burundi,1910,43.69366
120,Cameroon,1910,42.42954
124,Canada,1910,40.66906
152,Chile,1910,55.23213
156,China,1910,38.8579
170,Colombia,1910,52.94209
178,Congo,1910,39.50844
208,Denmark,1910,41.10374
818,Egypt,1910,41.69664
233,Estonia,1910,36.92264
246,Finland,1910,38.40455
250,France,1910,54.79129
266,Gabon,1910,45.85316
268,Georgia,1910,36.44677
288,Ghana,1910,40.3724
320,Guatemala,1910,38.34544
324,Guinea,1910,41.30381
624,Guinea-Bissau,1910,49.84899
328,Guyana,1910,42.43048
356,India,1910,31.0778
360,Indonesia,1910,42.2
364,Iran,1910,37.47361
368,Iraq,1910,44.10898
372,Ireland,1910,37.23075
380,Italy,1910,49.18693
388,Jamaica,1910,38.41033
392,Japan,1910,52.30033
398,Kazakhstan,1910,32.91505
404,Kenya,1910,48.93635
417,Kyrgyzstan,1910,42.35077
428,Latvia,1910,40.15817
422,Lebanon,1910,43.46703
807,Macedonia,1910,37.6113
450,Madagascar,1910,41.00953
454,Malawi,1910,37.36811
484,Mexico,1910,51.40618
528,Netherlands,1910,47.14907
554,New Zealand,1910,38.15323
562,Niger,1910,43.34556
578,Norway,1910,40.23464
586,Pakistan,1910,47.17262
604,Peru,1910,39.20093
608,Philippines,1910,39.96185
616,Poland,1910,28.01872
620,Portugal,1910,45.98328
646,Rwanda,1910,38.03614
686,Senegal,1910,41.30381
703,Slovakia,1910,43.24409
705,Slovenia,1910,38.47102
710,South Africa,1910,44.55119
724,Spain,1910,35.07605
752,Sweden,1910,56.99142
756,Switzerland,1910,37.51034
760,Syria,1910,46.26809
762,Tajikistan,1910,44.15527
834,Tanzania,1910,38.46255
764,Thailand,1910,42
768,Togo,1910,42.12181
795,Turkmenistan,1910,39.62817
800,Uganda,1910,41.04714
804,Ukraine,1910,43.4
826,United Kingdom,1910,41.86165
840,United States,1910,51.09048
860,Uzbekistan,1910,40.10425
704,Vietnam,1910,40.40764
716,Zimbabwe,1910,38.80848
12,Algeria,1929,40.31699
24,Angola,1929,53.06181
32,Argentina,1929,45.4
36,Australia,1929,36.27016
56,Belgium,1929,52.12138
204,Benin,1929,45.74295
68,Bolivia,1929,36.91031
72,Botswana,1929,39.98406
76,Brazil,1929,59.7
854,Burkina Faso,1929,41.87578
108,Burundi,1929,48.06963
120,Cameroon,1929,44.3476
124,Canada,1929,41.94884
148,Chad,1929,44.02266
152,Chile,1929,64.1
156,China,1929,44.00738
170,Colombia,1929,54.07054
178,Congo,1929,39.40231
191,Croatia,1929,47.77561
208,Denmark,1929,43.28838
818,Egypt,1929,45.98825
233,Estonia,1929,41.29862
246,Finland,1929,44.4567
250,France,1929,61.68414
266,Gabon,1929,50.22913
288,Ghana,1929,44.06534
300,Greece,1929,42.17323
320,Guatemala,1929,42.72142
324,Guinea,1929,45.67979
624,Guinea-Bissau,1929,54.22497
348,Hungary,1929,30
356,India,1929,31.32436
360,Indonesia,1929,50
364,Iran,1929,41.84959
372,Ireland,1929,41.60673
376,Israel,1929,44.86531
380,Italy,1929,51.33563
388,Jamaica,1929,42.50411
392,Japan,1929,51.79653
398,Kazakhstan,1929,32.05853
404,Kenya,1929,55.12435
417,Kyrgyzstan,1929,41.3322
807,Macedonia,1929,43.3531
450,Madagascar,1929,45.38551
454,Malawi,1929,41.74409
466,Mali,1929,47.15742
484,Mexico,1929,54.95322
508,Mozambique,1929,44.71842
524,Nepal,1929,40.99217
528,Netherlands,1929,41.65977
554,New Zealand,1929,39.87064
562,Niger,1929,47.72154
578,Norway,1929,45.85361
586,Pakistan,1929,42.05523
598,Papua New Guinea,1929,47.25259
604,Peru,1929,53.02706
608,Philippines,1929,44.02496
616,Poland,1929,26.29
620,Portugal,1929,50.35926
646,Rwanda,1929,47.86861
686,Senegal,1929,42.85699
703,Slovakia,1929,47.62007
705,Slovenia,1929,42.847
710,South Africa,1929,59.27743
410,South Korea,1929,32.12819
724,Spain,1929,36.12463
752,Sweden,1929,50.67288
756,Switzerland,1929,39.23269
762,Tajikistan,1929,48.53125
834,Tanzania,1929,42.83853
764,Thailand,1929,47.12325
768,Togo,1929,44.37405
792,Turkey,1929,53.57338
795,Turkmenistan,1929,44.00415
800,Uganda,1929,45.42312
826,United Kingdom,1929,42.51282
840,United States,1929,54.27411
858,Uruguay,1929,56.2
860,Uzbekistan,1929,44.48023
704,Vietnam,1929,44.78362
24,Angola,1950,48.48807
32,Argentina,1950,41.2
36,Australia,1950,37.93349
40,Austria,1950,37.70676
50,Bangladesh,1950,41.35698
52,Barbados,1950,48.27313
56,Belgium,1950,37.68051
204,Benin,1950,40.42056
68,Bolivia,1950,33.82697
76,Brazil,1950,49.33771
854,Burkina Faso,1950,42.89357
120,Cameroon,1950,39.44976
124,Canada,1950,36.27374
140,Central African Republic,1950,45.24579
148,Chad,1950,40.15956
152,Chile,1950,35.79118
156,China,1950,32.24
170,Colombia,1950,46.13254
174,Comoros,1950,36.30614
178,Congo,1950,37.47378
384,Cote d'Ivoire,1950,38.09856
191,Croatia,1950,36.36227
192,Cuba,1950,36.45422
208,Denmark,1950,35.6851
214,Dominican Republic,1950,40.095
818,Egypt,1950,38.81282
233,Estonia,1950,34.6244
246,Finland,1950,34.67123
250,France,1950,57.90601
266,Gabon,1950,41.36724
288,Ghana,1950,41.07079
300,Greece,1950,34.09489
320,Guatemala,1950,42.40743
324,Guinea,1950,41.48495
624,Guinea-Bissau,1950,37.71011
332,Haiti,1950,41.54251
356,India,1950,35.24668
360,Indonesia,1950,54
364,Iran,1950,46.50178
372,Ireland,1950,42.80956
380,Italy,1950,42.89046
392,Japan,1950,35.8995
398,Kazakhstan,1950,44.7
404,Kenya,1950,55.80448
417,Kyrgyzstan,1950,37.57013
450,Madagascar,1950,37.5571
454,Malawi,1950,37.71381
466,Mali,1950,41.88909
484,Mexico,1950,52.21711
504,Morocco,1950,38.62054
508,Mozambique,1950,41.54559
104,Myanmar,1950,33.64804
528,Netherlands,1950,35.90169
554,New Zealand,1950,34.44712
558,Nicaragua,1950,41.31926
562,Niger,1950,37.42045
578,Norway,1950,35.61075
586,Pakistan,1950,37.17733
598,Papua New Guinea,1950,47
604,Peru,1950,47.06943
608,Philippines,1950,49.21
616,Poland,1950,23.35481
620,Portugal,1950,39.18056
646,Rwanda,1950,44.14802
686,Senegal,1950,38.26324
703,Slovakia,1950,36.61975
705,Slovenia,1950,34.27571
710,South Africa,1950,52.25651
410,South Korea,1950,30.31483
724,Spain,1950,35.32194
144,Sri Lanka,1950,47.95246
752,Sweden,1950,40.47617
756,Switzerland,1950,40.63216
834,Tanzania,1950,41.18169
764,Thailand,1950,38.72711
792,Turkey,1950,48.81083
800,Uganda,1950,43.41246
826,United Kingdom,1950,30.49788
840,United States,1950,39.42499
860,Uzbekistan,1950,44.9
894,Zambia,1950,39.92634
716,Zimbabwe,1950,40.33257
32,Argentina,1960,42
36,Australia,1960,35.01661
40,Austria,1960,47.65733
50,Bangladesh,1960,37.13574
56,Belgium,1960,47.11015
204,Benin,1960,42.1
68,Bolivia,1960,46.95317
76,Brazil,1960,55.43252
100,Bulgaria,1960,22.71622
854,Burkina Faso,1960,47.93856
120,Cameroon,1960,49.77486
124,Canada,1960,34.57147
140,Central African Republic,1960,52.15301
148,Chad,1960,34.51331
152,Chile,1960,70.80186
156,China,1960,30.5
170,Colombia,1960,64.52618
174,Comoros,1960,48.67912
188,Costa Rica,1960,49.99314
384,Cote d'Ivoire,1960,45.03416
203,Czech Republic,1960,26.38343
208,Denmark,1960,33.28397
818,Egypt,1960,42.9
233,Estonia,1960,44.57496
246,Finland,1960,47.35047
250,France,1960,52.01328
266,Gabon,1960,66.83635
288,Ghana,1960,49.57834
300,Greece,1960,46.85989
320,Guatemala,1960,54.21573
324,Guinea,1960,51.19101
328,Guyana,1960,41.78057
332,Haiti,1960,51.23475
348,Hungary,1960,28.29417
356,India,1960,37.26116
360,Indonesia,1960,39.98155
364,Iran,1960,56.45234
368,Iraq,1960,64.51022
372,Ireland,1960,52.76013
380,Italy,1960,44.35305
388,Jamaica,1960,41.45165
392,Japan,1960,38.14407
398,Kazakhstan,1960,46.2
404,Kenya,1960,68
417,Kyrgyzstan,1960,46.82756
422,Lebanon,1960,56.28291
450,Madagascar,1960,48.68118
454,Malawi,1960,49.13302
466,Mali,1960,52.98311
484,Mexico,1960,52.58173
504,Morocco,1960,48.74633
508,Mozambique,1960,51.99216
104,Myanmar,1960,37.976
528,Netherlands,1960,44.88617
554,New Zealand,1960,30.59406
558,Nicaragua,1960,49.44128
562,Niger,1960,49.37413
566,Nigeria,1960,51
578,Norway,1960,35.16342
586,Pakistan,1960,38.65
604,Peru,1960,63.95442
608,Philippines,1960,51.44608
616,Poland,1960,26
620,Portugal,1960,49.13113
646,Rwanda,1960,52.36331
686,Senegal,1960,58.98908
703,Slovakia,1960,32.41534
710,South Africa,1960,68.84947
410,South Korea,1960,31.68173
724,Spain,1960,27.77321
144,Sri Lanka,1960,47.32009
740,Suriname,1960,32.15931
752,Sweden,1960,40.06197
756,Switzerland,1960,39.61424
834,Tanzania,1960,54.32951
764,Thailand,1960,42.96234
780,Trinidad and Tobago,1960,44.86518
792,Turkey,1960,55.16108
800,Uganda,1960,51.11784
826,United Kingdom,1960,28.50191
840,United States,1960,38.02372
860,Uzbekistan,1960,47.3
862,Venezuela,1960,43.30489
894,Zambia,1960,49.7786
716,Zimbabwe,1960,50.11926
32,Argentina,1970,35.3
36,Australia,1970,31.81844
40,Austria,1970,47.48093
44,Bahamas,1970,46.77354
50,Bangladesh,1970,29
56,Belgium,1970,37.68051
204,Benin,1970,49.46017
68,Bolivia,1970,54.86515
76,Brazil,1970,57.84335
100,Bulgaria,1970,21.35253
854,Burkina Faso,1970,47.56828
120,Cameroon,1970,50.5085
124,Canada,1970,33.78042
140,Central African Republic,1970,56.02855
148,Chad,1970,50.29534
152,Chile,1970,47.44266
156,China,1970,27.9
170,Colombia,1970,51.93792
174,Comoros,1970,50.29364
188,Costa Rica,1970,44.68832
384,Cote d'Ivoire,1970,49.02397
208,Denmark,1970,29.27774
214,Dominican Republic,1970,45
218,Ecuador,1970,38
818,Egypt,1970,43.37
233,Estonia,1970,46.0182
242,Fiji,1970,47.57713
250,France,1970,44.65829
266,Gabon,1970,64.53
288,Ghana,1970,50.89896
300,Greece,1970,41.76017
320,Guatemala,1970,53.77678
324,Guinea,1970,49.7224
332,Haiti,1970,51.20369
340,Honduras,1970,61.88
348,Hungary,1970,27.04313
356,India,1970,39.82518
360,Indonesia,1970,44
364,Iran,1970,45.5
372,Ireland,1970,38.4657
380,Italy,1970,39.04081
388,Jamaica,1970,33.02914
392,Japan,1970,34.87896
398,Kazakhstan,1970,48.2
404,Kenya,1970,50.46646
417,Kyrgyzstan,1970,46.9577
450,Madagascar,1970,47.95006
454,Malawi,1970,49.44535
458,Malaysia,1970,51.42919
466,Mali,1970,49.08183
484,Mexico,1970,56.0522
504,Morocco,1970,47.98405
508,Mozambique,1970,49.76012
104,Myanmar,1970,44.27483
524,Nepal,1970,51.09327
528,Netherlands,1970,35.90169
554,New Zealand,1970,30.0465
558,Nicaragua,1970,50.23742
562,Niger,1970,48.00656
566,Nigeria,1970,38.33155
578,Norway,1970,32.79832
586,Pakistan,1970,32.99
591,Panama,1970,58.92147
604,Peru,1970,55
608,Philippines,1970,49.65903
616,Poland,1970,29.0755
620,Portugal,1970,40.99584
646,Rwanda,1970,51.97689
686,Senegal,1970,46.77701
694,Sierra Leone,1970,60.08848
702,Singapore,1970,41
705,Slovenia,1970,43.54877
710,South Africa,1970,70.0992
410,South Korea,1970,33.98494
724,Spain,1970,34.57364
144,Sri Lanka,1970,37.5108
752,Sweden,1970,36.95704
756,Switzerland,1970,41.13355
834,Tanzania,1970,33.66451
764,Thailand,1970,44.41134
780,Trinidad and Tobago,1970,51.63869
788,Tunisia,1970,59.21262
792,Turkey,1970,51.67866
800,Uganda,1970,50.7169
826,United Kingdom,1970,28.9
840,United States,1970,36.06461
858,Uruguay,1970,36.2
860,Uzbekistan,1970,43.3
862,Venezuela,1970,47.21964
894,Zambia,1970,49.91151
716,Zimbabwe,1970,50.68494
32,Argentina,1980,41.6
36,Australia,1980,39.33642
44,Bahamas,1980,42.14369
50,Bangladesh,1980,38.18497
52,Barbados,1980,48.14856
56,Belgium,1980,31.2765
204,Benin,1980,50.40178
68,Bolivia,1980,43.13236
76,Brazil,1980,57.15025
100,Bulgaria,1980,23.33442
854,Burkina Faso,1980,47.82038
120,Cameroon,1980,38.36068
124,Canada,1980,33.51524
148,Chad,1980,52.65893
152,Chile,1980,54.71
156,China,1980,29.51371
170,Colombia,1980,54.52413
188,Costa Rica,1980,45
208,Denmark,1980,41.272
214,Dominican Republic,1980,43.29
818,Egypt,1980,49.85116
222,El Salvador,1980,48.4
242,Fiji,1980,42.5
246,Finland,1980,35.75205
250,France,1980,34.50284
266,Gabon,1980,59.12077
288,Ghana,1980,49.83647
300,Greece,1980,36.06993
320,Guatemala,1980,48.39964
332,Haiti,1980,48.59277
348,Hungary,1980,25.55691
356,India,1980,31.24316
360,Indonesia,1980,40
364,Iran,1980,39.49837
372,Ireland,1980,42.76987
380,Italy,1980,39.04081
388,Jamaica,1980,33.09146
392,Japan,1980,37.23724
400,Jordan,1980,36.89252
404,Kenya,1980,57.3
442,Luxembourg,1980,30.7028
454,Malawi,1980,51.49512
458,Malaysia,1980,51.06573
466,Mali,1980,48.37245
484,Mexico,1980,51.22181
504,Morocco,1980,39.67292
528,Netherlands,1980,29.8
554,New Zealand,1980,34.78182
558,Nicaragua,1980,48.78125
566,Nigeria,1980,35.182
578,Norway,1980,29.85474
586,Pakistan,1980,35.666
591,Panama,1980,47.46343
604,Peru,1980,52.39062
608,Philippines,1980,45.18
616,Poland,1980,30.0677
620,Portugal,1980,38.14569
646,Rwanda,1980,40.20898
690,Seychelles,1980,46
702,Singapore,1980,40.11609
710,South Africa,1980,67.07624
410,South Korea,1980,39.8523
724,Spain,1980,40.81036
144,Sri Lanka,1980,43.55929
752,Sweden,1980,29.02869
756,Switzerland,1980,37.4133
834,Tanzania,1980,35.06025
764,Thailand,1980,46.04552
780,Trinidad and Tobago,1980,41.49157
788,Tunisia,1980,37.1675
792,Turkey,1980,50.23
800,Uganda,1980,51.74838
804,Ukraine,1980,34.42994
826,United Kingdom,1980,33.99885
840,United States,1980,36.81429
862,Venezuela,1980,37.67893
894,Zambia,1980,51.24839
12,Algeria,1990,41.28925
32,Argentina,1990,43.12
51,Armenia,1990,38.44871
36,Australia,1990,41.57151
40,Austria,1990,31.45453
31,Azerbaijan,1990,34.5
44,Bahamas,1990,44.50246
50,Bangladesh,1990,39.86102
112,Belarus,1990,23.3
56,Belgium,1990,26.74247
68,Bolivia,1990,42.84193
72,Botswana,1990,41.14368
76,Brazil,1990,58.6
100,Bulgaria,1990,23.85179
108,Burundi,1990,41.15252
124,Canada,1990,31.88074
140,Central African Republic,1990,47.91552
152,Chile,1990,54.7
156,China,1990,33.8562
170,Colombia,1990,49.75765
188,Costa Rica,1990,46.14928
384,Cote d'Ivoire,1990,41.00187
203,Czech Republic,1990,25.12914
208,Denmark,1990,31.98086
214,Dominican Republic,1990,51
218,Ecuador,1990,50
818,Egypt,1990,54.34827
222,El Salvador,1990,53
233,Estonia,1990,21
246,Finland,1990,29.4738
250,France,1990,37.39527
268,Georgia,1990,29.1
288,Ghana,1990,41.2805
300,Greece,1990,34.44603
320,Guatemala,1990,59.56279
324,Guinea,1990,44.59752
624,Guinea-Bissau,1990,46.99166
332,Haiti,1990,46.68428
340,Honduras,1990,54
348,Hungary,1990,26.9
356,India,1990,40.00075
360,Indonesia,1990,39
372,Ireland,1990,39.31427
380,Italy,1990,32.73008
388,Jamaica,1990,42.75909
392,Japan,1990,35.9
400,Jordan,1990,40.65038
398,Kazakhstan,1990,29.7
404,Kenya,1990,48.71024
417,Kyrgyzstan,1990,30.8
418,Laos,1990,40.15675
428,Latvia,1990,24
426,Lesotho,1990,58.28613
440,Lithuania,1990,24.8
442,Luxembourg,1990,39.51144
458,Malaysia,1990,48.52313
478,Mauritania,1990,41.7183
480,Mauritius,1990,41.75143
484,Mexico,1990,48.44877
498,Moldova,1990,26.7
504,Morocco,1990,42.51272
528,Netherlands,1990,32.2
554,New Zealand,1990,40.10687
562,Niger,1990,41.94724
566,Nigeria,1990,44.1133
578,Norway,1990,31.64663
586,Pakistan,1990,40.35529
591,Panama,1990,56.25
604,Peru,1990,46.43
608,Philippines,1990,48.48896
616,Poland,1990,31
620,Portugal,1990,38.08859
642,Romania,1990,27.56092
686,Senegal,1990,46.43752
694,Sierra Leone,1990,45.74993
702,Singapore,1990,39
703,Slovakia,1990,21.6
705,Slovenia,1990,27.4988
710,South Africa,1990,63
410,South Korea,1990,34.51399
724,Spain,1990,33.99665
144,Sri Lanka,1990,40.10598
752,Sweden,1990,30.66191
756,Switzerland,1990,38.7415
762,Tajikistan,1990,33.4
834,Tanzania,1990,47.87131
764,Thailand,1990,50.18964
270,The Gambia,1990,45.56276
788,Tunisia,1990,42.34489
792,Turkey,1990,44.19597
795,Turkmenistan,1990,30.8
800,Uganda,1990,40.61367
804,Ukraine,1990,24.53423
826,United Kingdom,1990,38.62479
840,United States,1990,39.71988
860,Uzbekistan,1990,31.5
862,Venezuela,1990,44.4
704,Vietnam,1990,41.89698
894,Zambia,1990,43.73939
716,Zimbabwe,1990,46.17343
8,Albania,2000,28.64454
32,Argentina,2000,46.66
51,Armenia,2000,42.71323
36,Australia,2000,44.21973
50,Bangladesh,2000,47.19861
112,Belarus,2000,35.17899
56,Belgium,2000,32.48205
68,Bolivia,2000,61.9282
76,Brazil,2000,61.2
100,Bulgaria,2000,49.05499
124,Canada,2000,41.06143
152,Chile,2000,55.1711
156,China,2000,44.43417
170,Colombia,2000,57.4
188,Costa Rica,2000,46.73271
191,Croatia,2000,39.32527
203,Czech Republic,2000,31.34014
208,Denmark,2000,39.2
214,Dominican Republic,2000,51.9268
218,Ecuador,2000,55.9
818,Egypt,2000,53.77821
233,Estonia,2000,38.12853
231,Ethiopia,2000,47.06577
246,Finland,2000,27.4
250,France,2000,37.23963
268,Georgia,2000,48.91344
276,Germany,2000,50.5753
288,Ghana,2000,41.51118
320,Guatemala,2000,54.75296
328,Guyana,2000,43.2
332,Haiti,2000,50.11
340,Honduras,2000,58.76
348,Hungary,2000,29.2208
356,India,2000,47.39511
360,Indonesia,2000,50
372,Ireland,2000,45.21315
380,Italy,2000,36.72
388,Jamaica,2000,43.24268
392,Japan,2000,33.2732
400,Jordan,2000,43.45407
398,Kazakhstan,2000,29.5
404,Kenya,2000,51.15
428,Latvia,2000,42.16743
440,Lithuania,2000,41.6515
458,Malaysia,2000,48.9
480,Mauritius,2000,41
484,Mexico,2000,46.76
504,Morocco,2000,46.03109
524,Nepal,2000,43.8
528,Netherlands,2000,32.0505
554,New Zealand,2000,37.39601
558,Nicaragua,2000,57.95855
566,Nigeria,2000,51.15548
578,Norway,2000,30.50294
591,Panama,2000,57.55
600,Paraguay,2000,54.74294
604,Peru,2000,50.55
608,Philippines,2000,49.6
616,Poland,2000,34.5
642,Romania,2000,33.40205
643,Russia,2000,40.01112
702,Singapore,2000,45.77
703,Slovakia,2000,28.316
705,Slovenia,2000,26.8
710,South Africa,2000,54.52
410,South Korea,2000,31.57
724,Spain,2000,32.72845
144,Sri Lanka,2000,45.95
752,Sweden,2000,34.60449
756,Switzerland,2000,36.8288
834,Tanzania,2000,44.28
764,Thailand,2000,46.64705
270,The Gambia,2000,49.9
792,Turkey,2000,46
795,Turkmenistan,2000,46.35464
804,Ukraine,2000,32.90899
826,United Kingdom,2000,40.46565
840,United States,2000,43.86282
858,Uruguay,2000,42.2
862,Venezuela,2000,49.63
704,Vietnam,2000,43.58851
894,Zambia,2000,49.81067
