ccode,country.name,year,value
56,Belgium,1850,41.327238
578,Norway,1850,15.313831
56,Belgium,1851,39.285358
578,Norway,1851,15.38956
694,Sierra Leone,1851,96.54727
56,Belgium,1852,38.705889
578,Norway,1852,15.456405
694,Sierra Leone,1852,96.796776
56,Belgium,1853,37.469064
578,Norway,1853,15.530133
694,Sierra Leone,1853,96.795471
56,Belgium,1854,36.906503
578,Norway,1854,15.623385
694,Sierra Leone,1854,96.215581
36,Australia,1855,63.083896
56,Belgium,1855,37.062751
480,Mauritius,1855,93.593914
578,Norway,1855,15.731936
694,Sierra Leone,1855,96.190804
36,Australia,1856,62.692525
56,Belgium,1856,35.005547
480,Mauritius,1856,92.647142
578,Norway,1856,15.855677
694,Sierra Leone,1856,96.110926
36,Australia,1857,61.433363
56,Belgium,1857,34.31038
480,Mauritius,1857,92.380135
578,Norway,1857,15.962235
694,Sierra Leone,1857,96.312406
36,Australia,1858,61.034798
56,Belgium,1858,33.095258
480,Mauritius,1858,91.859683
578,Norway,1858,16.064328
694,Sierra Leone,1858,96.176194
36,Australia,1859,60.127334
56,Belgium,1859,32.867955
480,Mauritius,1859,91.93904
578,Norway,1859,16.088857
694,Sierra Leone,1859,95.738092
36,Australia,1860,59.616696
56,Belgium,1860,33.881064
480,Mauritius,1860,92.627968
528,Netherlands,1860,36.496042
578,Norway,1860,16.154753
694,Sierra Leone,1860,95.687575
36,Australia,1861,59.12829
56,Belgium,1861,33.01447
480,Mauritius,1861,92.321035
528,Netherlands,1861,36.629484
578,Norway,1861,16.237516
694,Sierra Leone,1861,95.616792
36,Australia,1862,57.549937
56,Belgium,1862,33.407658
480,Mauritius,1862,92.071498
528,Netherlands,1862,35.615199
578,Norway,1862,16.289674
694,Sierra Leone,1862,95.643481
36,Australia,1863,57.089079
56,Belgium,1863,32.522333
480,Mauritius,1863,91.566872
528,Netherlands,1863,33.261509
578,Norway,1863,16.35326
694,Sierra Leone,1863,95.439808
36,Australia,1864,56.574686
56,Belgium,1864,32.43093
480,Mauritius,1864,91.603326
528,Netherlands,1864,35.606942
578,Norway,1864,16.393107
694,Sierra Leone,1864,95.169338
36,Australia,1865,55.683013
56,Belgium,1865,33.370441
480,Mauritius,1865,92.184474
528,Netherlands,1865,34.663098
578,Norway,1865,16.484164
694,Sierra Leone,1865,94.916493
144,Sri Lanka,1865,97.313917
36,Australia,1866,55.219078
56,Belgium,1866,32.620679
480,Mauritius,1866,91.954219
528,Netherlands,1866,35.36631
578,Norway,1866,16.532619
694,Sierra Leone,1866,94.866018
144,Sri Lanka,1866,97.064086
36,Australia,1867,53.270738
56,Belgium,1867,32.915103
480,Mauritius,1867,91.829746
528,Netherlands,1867,33.177809
578,Norway,1867,16.520195
694,Sierra Leone,1867,94.860317
144,Sri Lanka,1867,97.136057
36,Australia,1868,52.866171
56,Belgium,1868,32.179651
480,Mauritius,1868,91.418382
528,Netherlands,1868,31.399782
578,Norway,1868,16.559163
694,Sierra Leone,1868,94.967801
144,Sri Lanka,1868,96.986311
36,Australia,1869,52.908286
56,Belgium,1869,32.157972
480,Mauritius,1869,91.233373
528,Netherlands,1869,33.5493
578,Norway,1869,16.600487
694,Sierra Leone,1869,95.041746
144,Sri Lanka,1869,97.198622
36,Australia,1870,51.971328
40,Austria,1870,57.901564
56,Belgium,1870,32.97813
250,France,1870,17.486558
288,Ghana,1870,99.807899
328,Guyana,1870,76.770076
372,Ireland,1870,36.934958
380,Italy,1870,88.312327
480,Mauritius,1870,91.338887
528,Netherlands,1870,32.924167
578,Norway,1870,16.702371
620,Portugal,1870,91.685059
694,Sierra Leone,1870,94.812794
724,Spain,1870,35.67804
144,Sri Lanka,1870,97.197631
752,Sweden,1870,56.733477
756,Switzerland,1870,15.878439
826,United Kingdom,1870,98.754799
36,Australia,1871,51.013759
40,Austria,1871,57.9518
56,Belgium,1871,32.383303
250,France,1871,17.527494
288,Ghana,1871,99.802236
328,Guyana,1871,75.445519
372,Ireland,1871,36.443751
380,Italy,1871,87.65114
480,Mauritius,1871,90.84489
528,Netherlands,1871,33.383797
578,Norway,1871,16.740357
620,Portugal,1871,92.094851
694,Sierra Leone,1871,94.503281
724,Spain,1871,35.021085
144,Sri Lanka,1871,97.082502
752,Sweden,1871,56.101801
756,Switzerland,1871,15.837083
826,United Kingdom,1871,98.81515
36,Australia,1872,49.034442
40,Austria,1872,57.932381
56,Belgium,1872,32.584712
250,France,1872,17.197108
288,Ghana,1872,99.801361
328,Guyana,1872,74.71784
372,Ireland,1872,36.243149
380,Italy,1872,87.058813
480,Mauritius,1872,91.331841
528,Netherlands,1872,31.838088
578,Norway,1872,16.67667
620,Portugal,1872,91.894594
694,Sierra Leone,1872,94.745356
724,Spain,1872,34.003418
144,Sri Lanka,1872,96.980138
752,Sweden,1872,55.459939
756,Switzerland,1872,15.821586
826,United Kingdom,1872,98.813944
36,Australia,1873,48.229184
40,Austria,1873,57.899597
56,Belgium,1873,31.94147
250,France,1873,16.868549
288,Ghana,1873,99.791333
328,Guyana,1873,68.962929
372,Ireland,1873,35.310767
380,Italy,1873,86.702677
480,Mauritius,1873,90.985095
528,Netherlands,1873,30.323731
578,Norway,1873,16.766384
620,Portugal,1873,91.148612
694,Sierra Leone,1873,94.674897
724,Spain,1873,32.755358
144,Sri Lanka,1873,96.968655
752,Sweden,1873,54.64044
756,Switzerland,1873,15.83385
826,United Kingdom,1873,98.810833
36,Australia,1874,46.282046
40,Austria,1874,58.083507
56,Belgium,1874,31.836495
250,France,1874,16.653225
288,Ghana,1874,99.792569
328,Guyana,1874,69.162334
372,Ireland,1874,34.760118
380,Italy,1874,86.557708
480,Mauritius,1874,90.591848
528,Netherlands,1874,31.580146
578,Norway,1874,16.837089
620,Portugal,1874,91.02766
694,Sierra Leone,1874,94.677154
724,Spain,1874,31.962643
144,Sri Lanka,1874,96.987404
752,Sweden,1874,53.981594
756,Switzerland,1874,15.855527
826,United Kingdom,1874,98.935259
36,Australia,1875,45.307026
40,Austria,1875,57.497041
56,Belgium,1875,32.495257
250,France,1875,16.129062
288,Ghana,1875,99.761893
328,Guyana,1875,68.544368
348,Hungary,1875,51.130093
372,Ireland,1875,34.993482
380,Italy,1875,86.463032
458,Malaysia,1875,95.860208
480,Mauritius,1875,90.517916
104,Myanmar,1875,99.630947
528,Netherlands,1875,31.063707
578,Norway,1875,16.946457
586,Pakistan,1875,93.381905
620,Portugal,1875,90.661145
694,Sierra Leone,1875,94.407753
702,Singapore,1875,95.15486
724,Spain,1875,31.358465
144,Sri Lanka,1875,96.872339
752,Sweden,1875,53.25237
756,Switzerland,1875,15.914289
826,United Kingdom,1875,94.237281
36,Australia,1876,43.085128
40,Austria,1876,57.252544
56,Belgium,1876,31.933167
250,France,1876,16.230001
288,Ghana,1876,99.752727
328,Guyana,1876,67.428307
348,Hungary,1876,50.623024
372,Ireland,1876,34.563874
380,Italy,1876,85.480153
458,Malaysia,1876,95.850524
480,Mauritius,1876,89.995436
104,Myanmar,1876,99.617822
528,Netherlands,1876,31.460971
578,Norway,1876,16.957843
586,Pakistan,1876,92.617165
620,Portugal,1876,90.38473
694,Sierra Leone,1876,94.322364
702,Singapore,1876,95.117716
724,Spain,1876,30.593027
144,Sri Lanka,1876,96.685164
752,Sweden,1876,52.417694
756,Switzerland,1876,15.939331
826,United Kingdom,1876,93.965332
36,Australia,1877,40.589143
40,Austria,1877,57.157192
56,Belgium,1877,32.081373
250,France,1877,15.612056
288,Ghana,1877,99.747321
328,Guyana,1877,66.776772
348,Hungary,1877,50.07401
372,Ireland,1877,34.567023
380,Italy,1877,84.708718
458,Malaysia,1877,95.788343
480,Mauritius,1877,90.212586
104,Myanmar,1877,98.432647
528,Netherlands,1877,30.129589
578,Norway,1877,16.88845
586,Pakistan,1877,92.385974
620,Portugal,1877,89.937214
694,Sierra Leone,1877,94.219933
702,Singapore,1877,94.955125
724,Spain,1877,29.562739
144,Sri Lanka,1877,96.438212
752,Sweden,1877,51.704815
756,Switzerland,1877,15.849403
826,United Kingdom,1877,93.500132
36,Australia,1878,37.165826
40,Austria,1878,56.897339
56,Belgium,1878,31.334484
250,France,1878,15.169854
288,Ghana,1878,99.734915
328,Guyana,1878,60.671882
348,Hungary,1878,49.540515
372,Ireland,1878,33.4896
380,Italy,1878,84.243746
458,Malaysia,1878,95.890391
480,Mauritius,1878,90.088142
104,Myanmar,1878,99.058212
528,Netherlands,1878,28.937301
578,Norway,1878,16.90614
586,Pakistan,1878,92.527066
620,Portugal,1878,89.271595
694,Sierra Leone,1878,94.15062
702,Singapore,1878,95.1216
724,Spain,1878,28.317116
144,Sri Lanka,1878,96.229964
752,Sweden,1878,50.991047
756,Switzerland,1878,15.870838
826,United Kingdom,1878,92.644918
36,Australia,1879,34.720348
40,Austria,1879,57.176555
56,Belgium,1879,31.08491
250,France,1879,14.69926
288,Ghana,1879,99.731265
328,Guyana,1879,60.675786
348,Hungary,1879,49.053359
372,Ireland,1879,32.603652
380,Italy,1879,83.910744
458,Malaysia,1879,95.436412
480,Mauritius,1879,89.564468
104,Myanmar,1879,98.96693
528,Netherlands,1879,30.118035
578,Norway,1879,16.996879
586,Pakistan,1879,92.189514
620,Portugal,1879,89.015353
694,Sierra Leone,1879,94.503003
702,Singapore,1879,94.614811
724,Spain,1879,27.430573
144,Sri Lanka,1879,96.225741
752,Sweden,1879,50.404114
756,Switzerland,1879,15.896509
826,United Kingdom,1879,92.064515
36,Australia,1880,33.392449
40,Austria,1880,56.04813
56,Belgium,1880,31.525909
250,France,1880,13.785128
288,Ghana,1880,99.7015
328,Guyana,1880,60.109974
348,Hungary,1880,48.510033
356,India,1880,99.150284
372,Ireland,1880,32.900859
380,Italy,1880,83.695801
388,Jamaica,1880,86.570952
458,Malaysia,1880,95.335014
480,Mauritius,1880,89.884599
104,Myanmar,1880,98.94895
528,Netherlands,1880,29.545058
578,Norway,1880,17.199219
586,Pakistan,1880,92.488521
620,Portugal,1880,88.48128
694,Sierra Leone,1880,94.239421
702,Singapore,1880,94.449027
724,Spain,1880,26.896515
144,Sri Lanka,1880,95.994037
752,Sweden,1880,49.770831
756,Switzerland,1880,15.925975
780,Trinidad and Tobago,1880,72.13301
826,United Kingdom,1880,87.497997
36,Australia,1881,30.812263
40,Austria,1881,55.717471
56,Belgium,1881,31.18205
250,France,1881,13.829045
288,Ghana,1881,99.688675
328,Guyana,1881,59.263755
348,Hungary,1881,47.966851
356,India,1881,99.012597
372,Ireland,1881,32.021989
380,Italy,1881,82.741718
388,Jamaica,1881,84.3241
458,Malaysia,1881,95.409049
480,Mauritius,1881,89.865926
104,Myanmar,1881,98.615112
528,Netherlands,1881,29.815132
578,Norway,1881,17.216905
586,Pakistan,1881,91.70797
620,Portugal,1881,88.238911
694,Sierra Leone,1881,94.197068
702,Singapore,1881,94.518789
724,Spain,1881,26.130507
144,Sri Lanka,1881,95.82041
752,Sweden,1881,49.15447
756,Switzerland,1881,16.007821
780,Trinidad and Tobago,1881,73.180855
826,United Kingdom,1881,86.661139
36,Australia,1882,28.730471
40,Austria,1882,55.501917
56,Belgium,1882,31.453701
250,France,1882,13.327846
288,Ghana,1882,99.679033
328,Guyana,1882,58.364858
348,Hungary,1882,47.212039
356,India,1882,98.9141
372,Ireland,1882,32.086418
380,Italy,1882,81.959133
388,Jamaica,1882,83.600184
458,Malaysia,1882,95.439389
480,Mauritius,1882,90.105463
104,Myanmar,1882,97.485985
528,Netherlands,1882,28.755143
578,Norway,1882,17.568635
586,Pakistan,1882,91.468332
620,Portugal,1882,87.791198
694,Sierra Leone,1882,93.967935
702,Singapore,1882,94.448567
724,Spain,1882,25.102946
144,Sri Lanka,1882,95.533031
752,Sweden,1882,48.641142
756,Switzerland,1882,15.964125
780,Trinidad and Tobago,1882,72.776121
826,United Kingdom,1882,85.552535
36,Australia,1883,25.297912
40,Austria,1883,55.172466
56,Belgium,1883,30.938952
250,France,1883,12.987903
288,Ghana,1883,99.663657
328,Guyana,1883,53.287285
348,Hungary,1883,46.364496
356,India,1883,98.741582
372,Ireland,1883,31.040778
380,Italy,1883,81.366921
388,Jamaica,1883,82.586029
458,Malaysia,1883,95.496826
480,Mauritius,1883,89.906245
104,Myanmar,1883,97.889103
528,Netherlands,1883,27.646303
578,Norway,1883,17.723475
586,Pakistan,1883,91.60412
620,Portugal,1883,87.010617
694,Sierra Leone,1883,93.993518
702,Singapore,1883,94.579037
724,Spain,1883,24.095437
144,Sri Lanka,1883,95.314102
752,Sweden,1883,48.128761
756,Switzerland,1883,16.049272
780,Trinidad and Tobago,1883,71.849751
826,United Kingdom,1883,84.296552
36,Australia,1884,23.103374
40,Austria,1884,55.319102
56,Belgium,1884,30.966778
250,France,1884,12.641053
288,Ghana,1884,99.655601
328,Guyana,1884,52.801883
348,Hungary,1884,46.097418
356,India,1884,98.700298
372,Ireland,1884,30.466365
380,Italy,1884,81.187107
388,Jamaica,1884,83.417365
458,Malaysia,1884,95.026886
480,Mauritius,1884,89.481017
104,Myanmar,1884,97.708276
528,Netherlands,1884,28.502304
578,Norway,1884,18.100576
586,Pakistan,1884,91.259302
620,Portugal,1884,86.735333
694,Sierra Leone,1884,94.548954
702,Singapore,1884,94.036795
724,Spain,1884,23.387025
144,Sri Lanka,1884,95.151769
752,Sweden,1884,47.70565
756,Switzerland,1884,16.174471
780,Trinidad and Tobago,1884,71.68576
826,United Kingdom,1884,83.300956
36,Australia,1885,21.883459
40,Austria,1885,54.254043
52,Barbados,1885,2.816854
56,Belgium,1885,31.464292
250,France,1885,11.92991
288,Ghana,1885,99.62881
328,Guyana,1885,52.028027
340,Honduras,1885,77.906511
348,Hungary,1885,45.8259
356,India,1885,98.457838
372,Ireland,1885,29.958815
380,Italy,1885,81.10767
388,Jamaica,1885,82.792196
458,Malaysia,1885,94.958958
480,Mauritius,1885,89.6482
104,Myanmar,1885,97.59955
528,Netherlands,1885,28.117563
578,Norway,1885,18.440523
586,Pakistan,1885,91.520215
620,Portugal,1885,85.82104
694,Sierra Leone,1885,94.083842
702,Singapore,1885,93.889578
724,Spain,1885,22.645814
144,Sri Lanka,1885,94.849467
752,Sweden,1885,47.267767
756,Switzerland,1885,16.240926
780,Trinidad and Tobago,1885,68.630495
826,United Kingdom,1885,79.176295
36,Australia,1886,19.726243
40,Austria,1886,53.552551
52,Barbados,1886,2.916657
56,Belgium,1886,31.837993
250,France,1886,11.91746
288,Ghana,1886,99.612884
328,Guyana,1886,51.432849
340,Honduras,1886,77.65618
348,Hungary,1886,45.451054
356,India,1886,98.227734
372,Ireland,1886,29.544195
380,Italy,1886,80.349175
388,Jamaica,1886,81.628849
458,Malaysia,1886,94.967297
480,Mauritius,1886,89.432868
104,Myanmar,1886,97.326668
528,Netherlands,1886,28.4048
578,Norway,1886,18.639681
586,Pakistan,1886,90.763483
620,Portugal,1886,85.146814
694,Sierra Leone,1886,94.004955
702,Singapore,1886,93.888533
724,Spain,1886,21.960903
144,Sri Lanka,1886,94.570736
752,Sweden,1886,46.76228
756,Switzerland,1886,16.356902
780,Trinidad and Tobago,1886,70.312433
826,United Kingdom,1886,78.102945
36,Australia,1887,18.927357
40,Austria,1887,53.288142
52,Barbados,1887,2.48636
56,Belgium,1887,32.259293
250,France,1887,11.547185
288,Ghana,1887,99.599283
328,Guyana,1887,49.973163
340,Honduras,1887,77.163906
348,Hungary,1887,44.892532
356,India,1887,98.020739
372,Ireland,1887,29.187916
380,Italy,1887,79.528054
388,Jamaica,1887,80.336319
458,Malaysia,1887,94.967441
480,Mauritius,1887,89.503884
104,Myanmar,1887,96.058234
528,Netherlands,1887,27.425814
578,Norway,1887,18.968816
586,Pakistan,1887,90.531471
620,Portugal,1887,83.882924
694,Sierra Leone,1887,93.864153
702,Singapore,1887,93.795911
724,Spain,1887,21.125336
144,Sri Lanka,1887,94.420292
752,Sweden,1887,46.334675
756,Switzerland,1887,16.346987
780,Trinidad and Tobago,1887,70.120364
826,United Kingdom,1887,76.829292
36,Australia,1888,17.328498
40,Austria,1888,52.930685
52,Barbados,1888,2.800649
56,Belgium,1888,32.078416
250,France,1888,11.2734
288,Ghana,1888,99.581389
328,Guyana,1888,47.440953
340,Honduras,1888,75.687144
348,Hungary,1888,44.194745
356,India,1888,97.738497
372,Ireland,1888,28.344045
380,Italy,1888,78.668488
388,Jamaica,1888,79.104958
458,Malaysia,1888,94.778886
480,Mauritius,1888,89.382769
104,Myanmar,1888,96.146313
528,Netherlands,1888,26.506995
578,Norway,1888,18.734422
586,Pakistan,1888,90.675778
620,Portugal,1888,81.387944
694,Sierra Leone,1888,93.891556
702,Singapore,1888,93.608938
724,Spain,1888,20.283306
144,Sri Lanka,1888,94.050996
752,Sweden,1888,45.904797
756,Switzerland,1888,16.434305
780,Trinidad and Tobago,1888,68.772804
826,United Kingdom,1888,75.342529
36,Australia,1889,15.322793
40,Austria,1889,52.832855
52,Barbados,1889,3.346415
56,Belgium,1889,32.256991
250,France,1889,10.996739
288,Ghana,1889,99.571057
328,Guyana,1889,47.212584
340,Honduras,1889,73.701811
348,Hungary,1889,44.105344
356,India,1889,97.626467
372,Ireland,1889,27.453629
380,Italy,1889,78.420683
388,Jamaica,1889,79.94111
458,Malaysia,1889,94.071811
480,Mauritius,1889,88.872149
104,Myanmar,1889,95.865055
528,Netherlands,1889,27.424888
578,Norway,1889,19.261036
586,Pakistan,1889,90.397846
620,Portugal,1889,81.128623
694,Sierra Leone,1889,94.401466
702,Singapore,1889,92.766942
724,Spain,1889,19.737241
144,Sri Lanka,1889,93.917047
752,Sweden,1889,45.554381
756,Switzerland,1889,16.553883
780,Trinidad and Tobago,1889,68.019772
826,United Kingdom,1889,74.205222
12,Algeria,1890,95.963491
32,Argentina,1890,68.52425
36,Australia,1890,14.001124
40,Austria,1890,51.788834
52,Barbados,1890,3.312322
56,Belgium,1890,32.557104
68,Bolivia,1890,91.670361
76,Brazil,1890,81.785403
124,Canada,1890,9.571731
152,Chile,1890,71.936593
170,Colombia,1890,64.790423
218,Ecuador,1890,64.029468
246,Finland,1890,61.181281
250,France,1890,10.453651
288,Ghana,1890,99.54462
328,Guyana,1890,46.496305
340,Honduras,1890,74.190728
348,Hungary,1890,43.838422
356,India,1890,97.37183
372,Ireland,1890,26.830655
380,Italy,1890,78.292273
388,Jamaica,1890,78.655595
458,Malaysia,1890,93.917768
480,Mauritius,1890,88.792337
104,Myanmar,1890,95.572912
528,Netherlands,1890,27.010537
554,New Zealand,1890,33.744525
566,Nigeria,1890,99.58544
578,Norway,1890,19.523007
586,Pakistan,1890,90.517981
600,Paraguay,1890,61.355816
604,Peru,1890,89.208276
620,Portugal,1890,80.658733
694,Sierra Leone,1890,94.03503
702,Singapore,1890,92.556914
710,South Africa,1890,87.648088
724,Spain,1890,19.464762
144,Sri Lanka,1890,93.593766
752,Sweden,1890,45.192806
756,Switzerland,1890,16.629165
780,Trinidad and Tobago,1890,65.63917
826,United Kingdom,1890,70.549104
840,United States,1890,67.381955
858,Uruguay,1890,40.14211
12,Algeria,1891,95.817739
32,Argentina,1891,67.883161
36,Australia,1891,12.139516
40,Austria,1891,51.330605
52,Barbados,1891,3.474425
56,Belgium,1891,32.839723
68,Bolivia,1891,91.299269
76,Brazil,1891,82.940331
124,Canada,1891,9.706909
152,Chile,1891,71.567934
170,Colombia,1891,64.511646
218,Ecuador,1891,63.74564
246,Finland,1891,59.713737
250,France,1891,10.446135
288,Ghana,1891,99.527059
328,Guyana,1891,45.795699
340,Honduras,1891,74.006794
348,Hungary,1891,43.47153
356,India,1891,97.261816
372,Ireland,1891,26.687021
380,Italy,1891,77.60093
388,Jamaica,1891,78.150838
458,Malaysia,1891,94.075947
480,Mauritius,1891,88.555973
104,Myanmar,1891,95.993211
528,Netherlands,1891,27.266651
554,New Zealand,1891,32.798175
566,Nigeria,1891,99.586618
578,Norway,1891,19.720516
586,Pakistan,1891,89.95591
600,Paraguay,1891,61.112162
604,Peru,1891,89.115703
620,Portugal,1891,80.034209
694,Sierra Leone,1891,93.982803
702,Singapore,1891,92.64837
710,South Africa,1891,87.270448
724,Spain,1891,19.187778
144,Sri Lanka,1891,93.225383
752,Sweden,1891,44.73691
756,Switzerland,1891,16.745471
780,Trinidad and Tobago,1891,67.029878
826,United Kingdom,1891,69.421126
840,United States,1891,67.147587
858,Uruguay,1891,40.942011
12,Algeria,1892,95.494492
32,Argentina,1892,67.600502
36,Australia,1892,11.828007
40,Austria,1892,51.062209
52,Barbados,1892,2.88963
56,Belgium,1892,33.27735
68,Bolivia,1892,90.878902
76,Brazil,1892,82.548889
124,Canada,1892,9.785069
152,Chile,1892,69.457368
170,Colombia,1892,64.307034
218,Ecuador,1892,63.463344
246,Finland,1892,57.815541
250,France,1892,10.115668
288,Ghana,1892,99.519455
328,Guyana,1892,43.858536
340,Honduras,1892,73.645519
348,Hungary,1892,42.689122
356,India,1892,97.069071
372,Ireland,1892,25.963315
380,Italy,1892,76.815088
388,Jamaica,1892,76.747313
458,Malaysia,1892,94.115698
480,Mauritius,1892,88.665929
104,Myanmar,1892,94.894739
528,Netherlands,1892,26.454481
554,New Zealand,1892,31.52625
566,Nigeria,1892,99.580784
578,Norway,1892,19.94236
586,Pakistan,1892,89.807434
600,Paraguay,1892,60.870113
604,Peru,1892,89.023209
620,Portugal,1892,78.893636
694,Sierra Leone,1892,93.817383
702,Singapore,1892,92.682901
710,South Africa,1892,86.908061
724,Spain,1892,18.735639
144,Sri Lanka,1892,93.068722
752,Sweden,1892,44.353726
756,Switzerland,1892,16.76374
780,Trinidad and Tobago,1892,66.102268
826,United Kingdom,1892,68.165141
840,United States,1892,65.38058
858,Uruguay,1892,40.435239
12,Algeria,1893,95.541089
32,Argentina,1893,66.815883
36,Australia,1893,11.072566
40,Austria,1893,50.731676
52,Barbados,1893,3.13148
56,Belgium,1893,33.319123
68,Bolivia,1893,90.191196
76,Brazil,1893,81.849031
124,Canada,1893,9.588373
152,Chile,1893,68.708979
170,Colombia,1893,63.563491
218,Ecuador,1893,63.182567
246,Finland,1893,56.348901
250,France,1893,9.893824
288,Ghana,1893,99.535455
328,Guyana,1893,42.370671
340,Honduras,1893,71.425702
348,Hungary,1893,41.86424
356,India,1893,96.797554
372,Ireland,1893,25.640178
380,Italy,1893,76.054758
388,Jamaica,1893,74.307834
458,Malaysia,1893,93.772492
480,Mauritius,1893,88.663708
104,Myanmar,1893,94.934622
528,Netherlands,1893,25.592472
554,New Zealand,1893,29.902747
566,Nigeria,1893,99.588811
578,Norway,1893,19.729577
586,Pakistan,1893,89.903608
600,Paraguay,1893,60.629653
604,Peru,1893,88.930796
620,Portugal,1893,77.14666
694,Sierra Leone,1893,93.859795
702,Singapore,1893,92.304555
710,South Africa,1893,86.559978
724,Spain,1893,18.280417
144,Sri Lanka,1893,92.532764
752,Sweden,1893,43.97421
756,Switzerland,1893,16.834722
780,Trinidad and Tobago,1893,64.126258
826,United Kingdom,1893,66.854724
840,United States,1893,63.491532
858,Uruguay,1893,39.612984
12,Algeria,1894,95.425702
32,Argentina,1894,65.370616
36,Australia,1894,9.711755
40,Austria,1894,50.369768
52,Barbados,1894,3.67744
56,Belgium,1894,33.284253
68,Bolivia,1894,89.632276
76,Brazil,1894,81.5285
124,Canada,1894,9.824217
152,Chile,1894,68.564321
170,Colombia,1894,62.814813
218,Ecuador,1894,62.903297
246,Finland,1894,55.322913
250,France,1894,9.713581
288,Ghana,1894,99.521797
328,Guyana,1894,41.557834
340,Honduras,1894,69.682085
348,Hungary,1894,42.937146
356,India,1894,96.677222
372,Ireland,1894,24.671855
380,Italy,1894,75.743873
388,Jamaica,1894,74.375732
458,Malaysia,1894,93.129404
480,Mauritius,1894,88.524227
104,Myanmar,1894,94.609277
528,Netherlands,1894,26.339086
554,New Zealand,1894,28.20444
566,Nigeria,1894,99.58255
578,Norway,1894,20.162426
586,Pakistan,1894,89.712389
600,Paraguay,1894,60.390768
604,Peru,1894,88.8362
620,Portugal,1894,77.191406
694,Sierra Leone,1894,94.426022
702,Singapore,1894,91.435194
710,South Africa,1894,86.225333
724,Spain,1894,18.020567
144,Sri Lanka,1894,92.303407
752,Sweden,1894,43.66414
756,Switzerland,1894,16.961087
780,Trinidad and Tobago,1894,62.466464
826,United Kingdom,1894,65.835874
840,United States,1894,61.469077
858,Uruguay,1894,39.216363
12,Algeria,1895,95.307848
32,Argentina,1895,64.12824
36,Australia,1895,8.914269
40,Austria,1895,49.377449
50,Bangladesh,1895,86.087409
52,Barbados,1895,3.589658
56,Belgium,1895,33.596806
68,Bolivia,1895,89.23958
76,Brazil,1895,81.445435
124,Canada,1895,9.574557
152,Chile,1895,68.020944
170,Colombia,1895,62.36054
188,Costa Rica,1895,57.180032
196,Cyprus,1895,94.661079
218,Ecuador,1895,62.625523
222,El Salvador,1895,68.232384
246,Finland,1895,54.042336
250,France,1895,9.346278
288,Ghana,1895,99.49757
320,Guatemala,1895,73.201051
328,Guyana,1895,40.243486
340,Honduras,1895,68.993847
348,Hungary,1895,42.643008
356,India,1895,96.423325
372,Ireland,1895,24.535517
380,Italy,1895,75.56605
388,Jamaica,1895,72.269065
392,Japan,1895,35.531722
458,Malaysia,1895,92.792242
480,Mauritius,1895,88.421791
104,Myanmar,1895,93.841335
528,Netherlands,1895,25.767093
554,New Zealand,1895,26.614993
566,Nigeria,1895,99.563802
578,Norway,1895,20.165164
586,Pakistan,1895,89.811239
600,Paraguay,1895,60.153441
604,Peru,1895,88.633202
620,Portugal,1895,75.941478
642,Romania,1895,78.893131
694,Sierra Leone,1895,94.037151
702,Singapore,1895,91.12324
710,South Africa,1895,85.903329
724,Spain,1895,17.879985
144,Sri Lanka,1895,91.891875
752,Sweden,1895,43.290994
756,Switzerland,1895,17.109399
780,Trinidad and Tobago,1895,59.653348
826,United Kingdom,1895,62.630003
840,United States,1895,59.319215
858,Uruguay,1895,36.926295
704,Vietnam,1895,90.148418
12,Algeria,1896,95.163063
32,Argentina,1896,63.56962
36,Australia,1896,7.246081
40,Austria,1896,48.876322
50,Bangladesh,1896,85.832902
52,Barbados,1896,3.772625
56,Belgium,1896,33.59127
68,Bolivia,1896,88.744362
76,Brazil,1896,81.929994
124,Canada,1896,9.70042
152,Chile,1896,67.358894
170,Colombia,1896,61.952274
188,Costa Rica,1896,55.113892
196,Cyprus,1896,94.748737
218,Ecuador,1896,62.341269
222,El Salvador,1896,68.037585
246,Finland,1896,52.747856
250,France,1896,9.3787
288,Ghana,1896,99.460344
320,Guatemala,1896,72.720446
328,Guyana,1896,39.875311
340,Honduras,1896,69.463877
348,Hungary,1896,43.944786
356,India,1896,96.275674
372,Ireland,1896,24.055552
380,Italy,1896,74.805593
388,Jamaica,1896,70.970576
392,Japan,1896,33.980159
458,Malaysia,1896,93.035001
480,Mauritius,1896,87.403497
104,Myanmar,1896,93.96146
528,Netherlands,1896,25.962551
554,New Zealand,1896,25.706996
566,Nigeria,1896,99.562409
578,Norway,1896,20.372625
586,Pakistan,1896,89.401029
600,Paraguay,1896,59.915062
604,Peru,1896,88.428793
620,Portugal,1896,75.693749
642,Romania,1896,78.601225
694,Sierra Leone,1896,94.097914
702,Singapore,1896,91.236665
710,South Africa,1896,86.043655
724,Spain,1896,17.828551
144,Sri Lanka,1896,91.468469
752,Sweden,1896,42.854471
756,Switzerland,1896,17.241415
780,Trinidad and Tobago,1896,61.889726
826,United Kingdom,1896,61.40928
840,United States,1896,58.275152
858,Uruguay,1896,36.569243
704,Vietnam,1896,90.500247
12,Algeria,1897,94.859032
32,Argentina,1897,63.304771
36,Australia,1897,7.136164
40,Austria,1897,48.586854
50,Bangladesh,1897,85.578517
52,Barbados,1897,3.249737
56,Belgium,1897,33.67048
68,Bolivia,1897,88.213428
76,Brazil,1897,81.785232
124,Canada,1897,10.024525
